,title,price,in_stock,image_url,href
88,Bitfenix Sleeved 45cm Silver 8pin EPS ext cable BFA-MSC-8EPS45SK-RP,1.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/978/image_256?ts=1672979390,https://www.pcbyte.com.my/p/bitfenix-sleeved-45cm-silver-8pin-eps-ext-cable-bfa-msc-8eps45sk-rp-978
89,Corsair AF120 120MM Quiet Purple LED Case Fan CO-9050015-P (LS),45,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/1305/image_256?ts=1674189253,https://www.pcbyte.com.my/p/corsair-af120-120mm-quiet-purple-led-case-fan-co-9050015-p-ls-1305
90,Corsair Vengeance LPX DDR4 3200MHz 16GB (2x8) Desktop Memory CMK16GX4M2B3200C16,379,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/1701/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-vengeance-lpx-ddr4-3200mhz-16gb-2x8-desktop-memory-cmk16gx4m2b3200c16-1701
91,Corsair Vengeance RGB RS DDR4 3200MHz 16GB (2x8) Desktop Memory CMG16GX4M2E3200C16,289,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/271924/image_256?ts=1696576816,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-rs-ddr4-3200mhz-16gb-2x8-desktop-memory-cmg16gx4m2e3200c16-271924
92,FSP Dagger 650W Pro 80+ Gold SFX Full Modular Power Supply,419,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/152808/image_256?ts=1690883969,https://www.pcbyte.com.my/p/fsp-dagger-650w-pro-80-gold-sfx-full-modular-power-supply-152808
93,Intel Core i5 10400 6 Cores/12 Threads 2.9/4.3Ghz LGA1200 CPU Processor BX8070110400,565,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22277/image_256?ts=1699514425,https://www.pcbyte.com.my/p/intel-core-i5-10400-6-cores-12-threads-2-9-4-3ghz-lga1200-cpu-processor-bx8070110400-22277
94,NZXT H5 Flow ATX Case - White,359,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/459463/image_256?ts=1696840195,https://www.pcbyte.com.my/p/nzxt-h5-flow-atx-case-white-459463
95,Thermalright Peerless Assassin 120 ARGB CPU Cooler - White,219,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273120/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-peerless-assassin-120-argb-cpu-cooler-white-273120
96,Gigabyte Intel Z590 AORUS XTREME E-ATX LGA1200 Motherboard GA-Z590-AORUS-XTREME,1899,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/234740/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-z590-aorus-xtreme-e-atx-lga1200-motherboard-ga-z590-aorus-xtreme-234740
97,AMD Ryzen 5 3600 4.2GHz 6 Cores 12 Threads AM4 CPU - Tray Version,619,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/255788/image_256?ts=1674010297,https://www.pcbyte.com.my/p/amd-ryzen-5-3600-4-2ghz-6-cores-12-threads-am4-cpu-tray-version-255788
98,Intel Core i7 13700F 16 Cores/24 Threads 2.1/5.2GHz LGA1700 CPU Processor,1709,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464503/image_256?ts=1689579453,https://www.pcbyte.com.my/p/intel-core-i7-13700f-16-cores-24-threads-2-1-5-2ghz-lga1700-cpu-processor-464503
99,Cooler Master G Gold 600W 80+ Gold Non Modular Power Supply,299,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/271609/image_256?ts=1688376205,https://www.pcbyte.com.my/p/cooler-master-g-gold-600w-80-gold-non-modular-power-supply-271609
100,Cooler Master SickleFlow 120 ARGB 120mm Fan MFX-B2DN-18NPA-R1,45,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23791/image_256?ts=1696576816,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120-argb-120mm-fan-mfx-b2dn-18npa-r1-23791
101,Thermalright Frozen Magic SCENIC 240mm ARGB CPU Liquid Cooler,359,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273104/image_256?ts=1689130545,https://www.pcbyte.com.my/p/thermalright-frozen-magic-scenic-240mm-argb-cpu-liquid-cooler-273104
102,Cooler Master MasterFan MF120 S3 Cooling Fan MFW-B2DN-18NPA-S3,48,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228324/image_256?ts=1677125833,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-s3-cooling-fan-mfw-b2dn-18npa-s3-228324
103,Corsair Vengeance RGB RT DDR4 3600MHz 16GB (2x8) Desktop Memory - White CMN16GX4M2Z3600C18W,459,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/272390/image_256?ts=1691371102,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-rt-ddr4-3600mhz-16gb-2x8-desktop-memory-white-cmn16gx4m2z3600c18w-272390
104,Thermalright ARO-M14G Single Tower CPU Cooler,169,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249268/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-aro-m14g-single-tower-cpu-cooler-249268
105,Thermalright AXP-100 Full Copper Low Profile CPU Cooler,299,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/274473/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-axp-100-full-copper-low-profile-cpu-cooler-274473
106,Thermalright AXP-90-X47 Gray Low Profile CPU Cooler,119,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273059/image_256?ts=1675301912,https://www.pcbyte.com.my/p/thermalright-axp-90-x47-gray-low-profile-cpu-cooler-273059
107,Thermalright ARGB PWM 120mm Cooling Fan,69,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249294/image_256?ts=1676603625,https://www.pcbyte.com.my/p/thermalright-argb-pwm-120mm-cooling-fan-249294
108,Cooler Master MasterFan MF120 Halo ARGB 120mm Fan 3 Fan Pack with Controller MFL-B2DN-183PA-R1,239,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/21153/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-halo-argb-120mm-fan-3-fan-pack-with-controller-mfl-b2dn-183pa-r1-21153
109,Cooler Master Thermal Pad - 1.0mm,45,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/313258/image_256?ts=1683708569,https://www.pcbyte.com.my/p/cooler-master-thermal-pad-1-0mm-313258
110,Netac Shadow RGB DDR4 16GB (8GBx2) 3600Mhz Desktop Memory RAM - Space Gray,349,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/362946/image_256?ts=1691371102,https://www.pcbyte.com.my/p/netac-shadow-rgb-ddr4-16gb-8gbx2-3600mhz-desktop-memory-ram-space-gray-362946
111,Thermalright AXP-90-X36 Black Low Profile CPU Cooler,119,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273064/image_256?ts=1674189253,https://www.pcbyte.com.my/p/thermalright-axp-90-x36-black-low-profile-cpu-cooler-273064
112,Thermalright AXP-90-X36 Gray Low Profile CPU Cooler,99,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273063/image_256?ts=1674189253,https://www.pcbyte.com.my/p/thermalright-axp-90-x36-gray-low-profile-cpu-cooler-273063
113,Thermalright AXP-90-X47 White Low Profile CPU Cooler (LGA1700 Ready),139,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424777/image_256?ts=1681362114,https://www.pcbyte.com.my/p/thermalright-axp-90-x47-white-low-profile-cpu-cooler-lga1700-ready-424777
114,Thermalright Odyssey Thermal Pad 120 x 120 x 3.0mm,129,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/312784/image_256?ts=1681285221,https://www.pcbyte.com.my/p/thermalright-odyssey-thermal-pad-120-x-120-x-3-0mm-312784
115,Thermalright TL-C14S ARGB 140mm Cooling Fan,69,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273092/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-tl-c14s-argb-140mm-cooling-fan-273092
116,Cooler Master MB600L V2 Tempered Glass ATX Casing (w/o ODD) MB600L2-KGNN-S00,170,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/257067/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-mb600l-v2-tempered-glass-atx-casing-w-o-odd-mb600l2-kgnn-s00-257067
117,AMD Ryzen 5 5600G 6 Core/12 Threads 3.9/4.4GHz AM4 CPU Processor 100-100000252BOX,729,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/266169/image_256?ts=1697791896,https://www.pcbyte.com.my/p/amd-ryzen-5-5600g-6-core-12-threads-3-9-4-4ghz-am4-cpu-processor-100-100000252box-266169
118,Bitfenix Spectre Pro Green LED 140mm 1200RPM Case Fan BFF-LPRO-14025G-RP,9.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/875/image_256?ts=1695631252,https://www.pcbyte.com.my/p/bitfenix-spectre-pro-green-led-140mm-1200rpm-case-fan-bff-lpro-14025g-rp-875
119,Cooler Master SickleFlow 120 ARGB 120mm Fan (3 Fan Pack) with Controller Black MFX-B2DN-183PA-R1,149,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23790/image_256?ts=1699514425,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120-argb-120mm-fan-3-fan-pack-with-controller-black-mfx-b2dn-183pa-r1-23790
120,Thermalright TL-C12015 120mm Cooling Fan - Black,55,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273076/image_256?ts=1676603416,https://www.pcbyte.com.my/p/thermalright-tl-c12015-120mm-cooling-fan-black-273076
121,Cooler Master High Performance Thermal Compound Grease HTK-002-U1,7.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/1126/image_256?ts=1702857847,https://www.pcbyte.com.my/p/cooler-master-high-performance-thermal-compound-grease-htk-002-u1-1126
122,Cooler Master MasterFan MF120 Halo ARGB 120mm Fan 3 Fan Pack With Controller White,209,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/237271/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-halo-argb-120mm-fan-3-fan-pack-with-controller-white-237271
123,Thermalright TF4 1.5g Thermal Paste,9.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273096/image_256?ts=1689130781,https://www.pcbyte.com.my/p/thermalright-tf4-1-5g-thermal-paste-273096
124,Thermalright TF7 2.0g Thermal Paste,19,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273097/image_256?ts=1687217360,https://www.pcbyte.com.my/p/thermalright-tf7-2-0g-thermal-paste-273097
125,Thermalright TF8 2.0g Thermal Paste,29,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249297/image_256?ts=1695781540,https://www.pcbyte.com.my/p/thermalright-tf8-2-0g-thermal-paste-249297
126,Thermalright TL-B12 120mm Cooling Fan - White,79,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273087/image_256?ts=1676604980,https://www.pcbyte.com.my/p/thermalright-tl-b12-120mm-cooling-fan-white-273087
127,Thermalright Valor Odin Thermal Pad 95 x 50 x 1.0mm,59.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/312585/image_256?ts=1687217360,https://www.pcbyte.com.my/p/thermalright-valor-odin-thermal-pad-95-x-50-x-1-0mm-312585
128,COOLER MASTER MASTERBOX MB400L WITH ODD - STEEL,159,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/264891/image_256?ts=1673515270,https://www.pcbyte.com.my/p/cooler-master-masterbox-mb400l-with-odd-steel-264891
129,Cooler Master MasterGel Pro 1.5ML V2 Thermal Paste MGY-ZOSG-N15M-R3,18.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23740/image_256?ts=1689229199,https://www.pcbyte.com.my/p/cooler-master-mastergel-pro-1-5ml-v2-thermal-paste-mgy-zosg-n15m-r3-23740
130,Cooler Master MasterGel Regular 1.5ml Thermal Compound Grease MGX-ZOSG-N15M-R2,14.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/14093/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-mastergel-regular-1-5ml-thermal-compound-grease-mgx-zosg-n15m-r2-14093
131,Cooler Master SickleFlow 120 ARGB Reverse Edition 120mm Fan MFX-B2DR-18NPA-R1,40,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219695/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120-argb-reverse-edition-120mm-fan-mfx-b2dr-18npa-r1-219695
132,Cooler Master SickleFlow 120 ARGB White Edition 120mm Fan,42.50,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219696/image_256?ts=1696576816,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120-argb-white-edition-120mm-fan-219696
133,Gigabyte Intel H610M H DDR4 Micro ATX LGA1700 Motherboard GA-H610M-H-DDR4,399,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/319903/image_256?ts=1695631272,https://www.pcbyte.com.my/p/gigabyte-intel-h610m-h-ddr4-micro-atx-lga1700-motherboard-ga-h610m-h-ddr4-319903
134,Thermalright AXP-90i Full Copper Low Profile CPU Cooler,209,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249278/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-axp-90i-full-copper-low-profile-cpu-cooler-249278
135,Cooler Master Cryofuze High Performance Thermal Paste,28.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/313261/image_256?ts=1681700467,https://www.pcbyte.com.my/p/cooler-master-cryofuze-high-performance-thermal-paste-313261
136,Cooler Master MasterFan MF120 Prismatic ARGB 120mm Fan (3 Fan Pack) with Controller MFY-B2DN-203PA-R1,247,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219330/image_256?ts=1702527251,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-prismatic-argb-120mm-fan-3-fan-pack-with-controller-mfy-b2dn-203pa-r1-219330
137,Cooler Master MasterBox MB511 ARGB Mid Tower ATX Case TG MCB-B511D-KGNN-RGA,325,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24397/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-mb511-argb-mid-tower-atx-case-tg-mcb-b511d-kgnn-rga-24397
138,Cooler Master MasterGel Maker 1.5ml Thermal Compound Grease MGZ-NDSG-N15M-R2,29.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/14095/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-mastergel-maker-1-5ml-thermal-compound-grease-mgz-ndsg-n15m-r2-14095
139,Thermalright Frost Spirit 140 RGB CPU Cooler,199,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273047/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-frost-spirit-140-rgb-cpu-cooler-273047
140,Thermalright TL-C12 Pro-W PWM 120mm Cooling Fan,59,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249292/image_256?ts=1676603577,https://www.pcbyte.com.my/p/thermalright-tl-c12-pro-w-pwm-120mm-cooling-fan-249292
141,Thermalright TL-RS12 ARGB 5V 3Pin 120mm Single Pack Cooling Fan,49,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/249295/image_256?ts=1676603654,https://www.pcbyte.com.my/p/thermalright-tl-rs12-argb-5v-3pin-120mm-single-pack-cooling-fan-249295
142,Thermalright Valor Odin Thermal Pad 95 x 50 x 1.5mm,66.90,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/312586/image_256?ts=1681362344,https://www.pcbyte.com.my/p/thermalright-valor-odin-thermal-pad-95-x-50-x-1-5mm-312586
143,FSP HV Pro 550W 80 plus Bronze Power Supply FSP550-51AAC,195,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/273134/image_256?ts=1688701713,https://www.pcbyte.com.my/p/fsp-hv-pro-550w-80-plus-bronze-power-supply-fsp550-51aac-273134
144,ZOTAC GAMING GeForce RTX 3060 Twin Edge VER2 ZT-A30600E-10M-V2,1499,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/443660/image_256?ts=1676448819,https://www.pcbyte.com.my/p/zotac-gaming-geforce-rtx-3060-twin-edge-ver2-zt-a30600e-10m-v2-443660
145,Thermalright Frozen Magic 360mm ARGB CPU Liquid Cooler - White,399,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/275975/image_256?ts=1689130430,https://www.pcbyte.com.my/p/thermalright-frozen-magic-360mm-argb-cpu-liquid-cooler-white-275975
146,Cooler Master MWE Bronze V2 550W 230V BUK Power Supply,195,IN STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/76373/image_256?ts=1688376456,https://www.pcbyte.com.my/p/cooler-master-mwe-bronze-v2-550w-230v-buk-power-supply-76373
147,Corsair CX550F RGB 550W 80+ Bronze Fully Modular Power Supply CP-9020216-UK,411,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/234796/image_256?ts=1672983202,https://www.pcbyte.com.my/p/corsair-cx550f-rgb-550w-80-bronze-fully-modular-power-supply-cp-9020216-uk-234796
148,Corsair CX550F RGB 550W 80+ Bronze Fully Modular Power Supply White CP-9020225-UK,449,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/234797/image_256?ts=1672983202,https://www.pcbyte.com.my/p/corsair-cx550f-rgb-550w-80-bronze-fully-modular-power-supply-white-cp-9020225-uk-234797
149,Corsair CX650F RGB 650W 80+ Bronze Fully Modular Power Supply White CP-9020226-UK,411,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/270897/image_256?ts=1672983202,https://www.pcbyte.com.my/p/corsair-cx650f-rgb-650w-80-bronze-fully-modular-power-supply-white-cp-9020226-uk-270897
150,Corsair CX750M 750w 80+ Bronze Semi Modular Power Supply CP-9020222-UK,354,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/421678/image_256?ts=1672983202,https://www.pcbyte.com.my/p/corsair-cx750m-750w-80-bronze-semi-modular-power-supply-cp-9020222-uk-421678
151,Corsair SF600 SFX 600W 80+ Gold Fully Modular Power Supply PSU CP-9020105-UK,639,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/234800/image_256?ts=1672983202,https://www.pcbyte.com.my/p/corsair-sf600-sfx-600w-80-gold-fully-modular-power-supply-psu-cp-9020105-uk-234800
152,Corsair Vengeance RGB RS DDR4 3600MHz 8GB (1x8) Desktop Memory CMG8GX4M1D3600C18,149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/445073/image_256?ts=1691371102,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-rs-ddr4-3600mhz-8gb-1x8-desktop-memory-cmg8gx4m1d3600c18-445073
153,Corsair Vengeance RGB RT DDR4 3600MHz 16GB (2x8) Desktop Memory CMN16GX4M2Z3600C16,459,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/275514/image_256?ts=1691371102,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-rt-ddr4-3600mhz-16gb-2x8-desktop-memory-cmn16gx4m2z3600c16-275514
154,DarkFlash Infinity 8 PWM aRGB Cooling Fan with Hub Tri-Pack Black INFINITY8-3IN1-BK,99,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/377951/image_256?ts=1672984503,https://www.pcbyte.com.my/p/darkflash-infinity-8-pwm-argb-cooling-fan-with-hub-tri-pack-black-infinity8-3in1-bk-377951
155,Deepcool Captain 240Pro V2 AIO Watercooling DP-GS-H12AR-CT240PV2,448,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228924/image_256?ts=1672984503,https://www.pcbyte.com.my/p/deepcool-captain-240pro-v2-aio-watercooling-dp-gs-h12ar-ct240pv2-228924
156,Deepcool Castle 360EX ARGB AIO Liquid Cooler,458,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/252558/image_256?ts=1672984503,https://www.pcbyte.com.my/p/deepcool-castle-360ex-argb-aio-liquid-cooler-252558
157,Deepcool MACUBE 110 Green M-ATX Casing MACUBE110-GR,169,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228921/image_256?ts=1677807531,https://www.pcbyte.com.my/p/deepcool-macube-110-green-m-atx-casing-macube110-gr-228921
158,Deepcool Matrexx 40 TG MATX Case DC-MATREXX40,133.50,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/235794/image_256?ts=1672984503,https://www.pcbyte.com.my/p/deepcool-matrexx-40-tg-matx-case-dc-matrexx40-235794
159,Deepcool PF550 550w 80+ White Power Supply R-PF550D-HA0B-UK,161,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/411145/image_256?ts=1672984503,https://www.pcbyte.com.my/p/deepcool-pf550-550w-80-white-power-supply-r-pf550d-ha0b-uk-411145
160,Deepcool PF650 650w 80+ White Power Supply R-PF650D-HA0B-UK,187,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/411144/image_256?ts=1672984503,https://www.pcbyte.com.my/p/deepcool-pf650-650w-80-white-power-supply-r-pf650d-ha0b-uk-411144
161,EVGA 450 BR 80+ Bronze 450w Power Supply 100-BR-0450-K3,199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/276214/image_256?ts=1673237148,https://www.pcbyte.com.my/p/evga-450-br-80-bronze-450w-power-supply-100-br-0450-k3-276214
162,EVGA GeForce RTX 3070 XC3 BLACK 8GB Gaming Video Card 08G-P5-3751-KR,3299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/311516/image_256?ts=1673237148,https://www.pcbyte.com.my/p/evga-geforce-rtx-3070-xc3-black-8gb-gaming-video-card-08g-p5-3751-kr-311516
163,"EVGA Geforce RTX 3070 XC3 ULTRA GAMING, 08G-P5-3755-KR, 8GB GDDR6, iCX3 Cooling, ARGB LED, Metal Backplate Graphic Card 1 1E-RTX3070-3755",3299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/236190/image_256?ts=1674189253,https://www.pcbyte.com.my/p/evga-geforce-rtx-3070-xc3-ultra-gaming-08g-p5-3755-kr-8gb-gddr6-icx3-cooling-argb-led-metal-backplate-graphic-card-1-1e-rtx3070-3755-236190
164,EVGA SuperNOVA 850 GA Gold Fully Modular PSU 220-GA-0850-X3,535,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/152042/image_256?ts=1673237148,https://www.pcbyte.com.my/p/evga-supernova-850-ga-gold-fully-modular-psu-220-ga-0850-x3-152042
